trade_date,symbol,event_type,future_min_20,future_max_20
2020-04-02,HC,LOW_CONTINUE,-0.013202333435677005,0.05219527172244387
2020-05-18,HC,HIGH_CONTINUE,-0.009671179883945835,0.03951367781155013
2020-05-19,HC,HIGH_CONTINUE,-0.01754385964912286,0.03125
2020-05-20,HC,HIGH_CONTINUE,-0.011310344827586194,0.03779310344827591
2020-05-21,HC,HIGH_CONTINUE,-0.01754385964912286,0.04139254385964919
2020-05-22,HC,HIGH_CONTINUE,-0.0027824151363383676,0.06789092932665564
2020-05-27,HC,HIGH_CONTINUE,0.0077821011673151474,0.06670372429127291
2020-05-28,HC,HIGH_CONTINUE,0.01103143960286812,0.05846662989520124
2020-05-29,HC,HIGH_CONTINUE,-0.014780972856758945,0.03144316044074169
2020-06-01,HC,HIGH_CONTINUE,-0.016630901287553623,0.029506437768240357
2020-06-02,HC,HIGH_CONTINUE,-0.02344166222695787,0.02237613212573253
2020-06-03,HC,HIGH_CONTINUE,-0.01025917926565878,0.03617710583153344
2020-06-04,HC,HIGH_CONTINUE,0.007637752318603308,0.04691762138570654
2020-06-05,HC,HIGH_CONTINUE,0.0002707092582565629,0.03898213318895505
2020-06-08,HC,HIGH_CONTINUE,-0.006987368986831499,0.04138672399892496
2020-06-09,HC,HIGH_CONTINUE,-0.007787325456498406,0.04645542427497307
2020-06-10,HC,HIGH_CONTINUE,0.004600811907983671,0.05466847090663052
2020-06-11,HC,HIGH_CONTINUE,-0.0013451708366962745,0.05515200430454659
2020-06-12,HC,HIGH_CONTINUE,-0.01329080276448702,0.04598617756512491
2020-06-15,HC,HIGH_CONTINUE,0.005118534482758674,0.06465517241379315
2020-06-16,HC,HIGH_CONTINUE,-0.00347222222222221,0.05555555555555558
2020-06-17,HC,HIGH_CONTINUE,0.002144197266148451,0.059233449477351874
2020-06-18,HC,HIGH_CONTINUE,-0.01579362990260591,0.04027375625164509
2020-06-19,HC,HIGH_CONTINUE,-0.025794684731631046,0.03335070349140179
2020-06-22,HC,HIGH_CONTINUE,-0.01863517060367459,0.04488188976377949
2020-06-23,HC,HIGH_CONTINUE,-0.011369645690111008,0.06266525647805388
2020-06-24,HC,HIGH_CONTINUE,-0.01163098070314561,0.06238435104414486
2020-06-29,HC,HIGH_CONTINUE,0.0008023535704733131,0.07488633324418292
2020-06-30,HC,HIGH_CONTINUE,-0.003992547245142419,0.06973649188182063
2020-07-01,HC,HIGH_CONTINUE,-0.0010678056593700358,0.07287773625200211
2020-07-02,HC,HIGH_CONTINUE,0.011223944414751497,0.07402458578300375
2020-07-03,HC,HIGH_CONTINUE,-0.00026420079260236484,0.0639365918097754
2020-07-06,HC,HIGH_CONTINUE,0.00634249471458781,0.08086680761099374
2020-07-07,HC,HIGH_CONTINUE,0.0175945378151261,0.07641806722689082
2020-07-08,HC,HIGH_CONTINUE,0.0002580645161289752,0.05780645161290332
2020-07-09,HC,HIGH_CONTINUE,-0.005388760585065433,0.05183474467539129
2020-07-10,HC,HIGH_CONTINUE,0.009803921568627416,0.05753353973168207
2020-07-13,HC,HIGH_CONTINUE,-0.0020397756246812726,0.04513003569607332
2020-07-14,HC,HIGH_CONTINUE,-0.005336721728081306,0.04167725540025402
2020-07-15,HC,HIGH_CONTINUE,-0.009615384615384581,0.03719635627530371
2020-07-16,HC,HIGH_CONTINUE,0.0005109862033725321,0.047266223811957
2020-07-17,HC,HIGH_CONTINUE,-0.0038158229458152837,0.04426354617145756
2020-07-20,HC,HIGH_CONTINUE,0.0025536261491316825,0.054392236976506636
2020-07-21,HC,HIGH_CONTINUE,-0.010085728693898122,0.04967221381744835
2020-07-22,HC,HIGH_CONTINUE,-0.01381562421502136,0.0457171564933434
2020-07-23,HC,HIGH_CONTINUE,-0.02314008459815875,0.035829808410052344
2020-07-24,HC,HIGH_CONTINUE,-0.005068423720222981,0.05499239736441974
2020-07-27,HC,HIGH_CONTINUE,0.0005094243504839557,0.06036678553234842
2020-07-28,HC,HIGH_CONTINUE,0.00992871690427699,0.05982688391038704
2020-07-29,HC,HIGH_CONTINUE,0.007814469372321664,0.04940761280564665
2020-07-30,HC,HIGH_CONTINUE,0.007253626813406688,0.041270635317658844
2020-07-31,HC,HIGH_CONTINUE,0.00595977154209093,0.033772038738514976
2020-08-03,HC,HIGH_CONTINUE,-0.009535452322738336,0.02444987775061125
2020-08-04,HC,HIGH_CONTINUE,-0.011710173212978736,0.028543547206635766
2020-08-05,HC,HIGH_CONTINUE,-0.009535452322738336,0.030806845965770213
2020-08-06,HC,HIGH_CONTINUE,-0.00929322572756175,0.031058938615798448
2020-08-07,HC,HIGH_CONTINUE,-0.007837374479549353,0.032574087680627084
2020-08-10,HC,HIGH_CONTINUE,-0.005401424011784894,0.03510925607660198
2020-08-11,HC,HIGH_CONTINUE,0.006911873611453956,0.04073068378178224
2020-08-12,HC,HIGH_CONTINUE,-0.015444962000490281,0.033586663397891625
2020-08-13,HC,HIGH_CONTINUE,-0.0241758241758242,0.029548229548229443
2020-08-14,HC,HIGH_CONTINUE,-0.02655298416565166,0.02704019488428755
2020-08-17,HC,HIGH_CONTINUE,-0.032211189149915276,0.021070477113102504
2020-08-18,HC,HIGH_CONTINUE,-0.04059572423732882,0.012731203459043883
2020-08-19,HC,HIGH_CONTINUE,-0.0463208685162847,0.017129071170084442
2020-08-20,HC,HIGH_CONTINUE,-0.04703328509406657,0.016883743367100745
2020-08-21,HC,HIGH_CONTINUE,-0.04542159942014978,0.0186035274220826
2020-08-24,HC,HIGH_CONTINUE,-0.04640427599611274,0.024295432458697697
2020-08-25,HC,HIGH_CONTINUE,-0.04882195773621567,0.02404663589992717
2020-08-26,HC,HIGH_CONTINUE,-0.04650596542488439,0.026540053567080557
2020-08-27,HC,HIGH_CONTINUE,-0.05066666666666664,0.022060606060606114
2020-08-28,HC,HIGH_CONTINUE,-0.055019305019304965,0.01737451737451745
2020-08-31,HC,HIGH_CONTINUE,-0.06539379474940332,0.006205250596658773
2020-10-30,HC,HIGH_CONTINUE,-0.0004844961240310086,0.06952519379844957
2020-11-02,HC,HIGH_CONTINUE,-0.0031408552790529454,0.07248127567045182
2020-11-04,HC,HIGH_CONTINUE,0.0038544928932786604,0.09154420621536974
2020-11-05,HC,HIGH_CONTINUE,0.0040796736261099475,0.0873530117590593
2020-11-06,HC,HIGH_CONTINUE,0.0009560229445506607,0.08699808795411079
2020-11-09,HC,HIGH_CONTINUE,-0.013892159171179697,0.08288203437720743
2020-11-10,HC,HIGH_CONTINUE,-0.0021443888491780028,0.09578270192994998
2020-11-11,HC,HIGH_CONTINUE,-0.005698005698005715,0.09829059829059839
2020-11-12,HC,HIGH_CONTINUE,0.010983763132760282,0.12201528175740206
2020-11-13,HC,HIGH_CONTINUE,0.006613131790269344,0.10982522437411424
2020-11-16,HC,HIGH_CONTINUE,0.0030502111684655997,0.10253402158610991
2020-11-17,HC,HIGH_CONTINUE,-0.00972897845726195,0.09451007644197351
2020-11-18,HC,HIGH_CONTINUE,-0.008350730688935326,0.10623985154256554
2020-11-19,HC,HIGH_CONTINUE,-0.01543067710732382,0.10479041916167664
2020-11-20,HC,HIGH_CONTINUE,-0.01678932842686287,0.14075436982520695
2020-11-23,HC,HIGH_CONTINUE,0.004912280701754312,0.19134502923976604
2020-11-24,HC,HIGH_CONTINUE,-0.0023223409196470035,0.18276823037621925
2020-11-25,HC,HIGH_CONTINUE,0.011638733705772841,0.18552141527001864
2020-11-26,HC,HIGH_CONTINUE,0.015876668200644373,0.17188219052001852
2020-11-27,HC,HIGH_CONTINUE,0.005436013590033983,0.1535673839184597
2020-11-30,HC,HIGH_CONTINUE,0.0006758278891643155,0.14733047983780123
2020-12-01,HC,HIGH_CONTINUE,0.011481314723097658,0.1465556055830708
2020-12-02,HC,HIGH_CONTINUE,-0.008386669609357744,0.12403442948576471
2020-12-03,HC,HIGH_CONTINUE,0.012241264188737944,0.13354106387714215
2020-12-04,HC,HIGH_CONTINUE,0.006376429199648204,0.11983289357959537
2020-12-07,HC,HIGH_CONTINUE,-0.004783648619265057,0.10741465535986094
2020-12-08,HC,HIGH_CONTINUE,0.010705702425169328,0.11273760104872177
2020-12-09,HC,HIGH_CONTINUE,0.009079118028534339,0.1009511456982275
2020-12-10,HC,HIGH_CONTINUE,-0.006597148329431812,0.08384762715471372
2020-12-11,HC,HIGH_CONTINUE,-0.0017108639863130382,0.08917878528656975
2020-12-14,HC,HIGH_CONTINUE,0.012210796915167021,0.09104541559554402
2020-12-15,HC,HIGH_CONTINUE,0.005714285714285783,0.07788359788359789
2020-12-16,HC,HIGH_CONTINUE,-0.0035646886139651945,0.06793877123086611
2020-12-17,HC,HIGH_CONTINUE,-0.009380863039399667,0.061705232436939816
2020-12-18,HC,HIGH_CONTINUE,-0.041935483870967794,0.026814516129032295
2020-12-23,HC,HIGH_CONTINUE,-0.045362903225806495,0.00967741935483879
2020-12-24,HC,HIGH_CONTINUE,-0.04498480243161096,0.014792299898682915
2020-12-25,HC,HIGH_CONTINUE,-0.04595141700404859,0.013765182186234792
2020-12-28,HC,HIGH_CONTINUE,-0.011742503669532445,0.05011532816104003
2020-12-29,HC,HIGH_CONTINUE,-0.008207070707070718,0.05387205387205385
2020-12-30,HC,HIGH_CONTINUE,-0.01545853352830584,0.04616670148318369
2020-12-31,HC,HIGH_CONTINUE,-0.03914373088685019,0.020998980632008113
2021-01-04,HC,HIGH_CONTINUE,-0.030972537683254142,0.03406979145157951
2021-01-05,HC,HIGH_CONTINUE,-0.038596491228070184,0.03364293085655312
2021-01-06,HC,HIGH_CONTINUE,-0.04333538714315055,0.028547956459231916
2021-01-11,HC,HIGH_CONTINUE,-0.03139945934705757,0.01829902266583483
2021-01-12,HC,HIGH_CONTINUE,-0.032204446291294375,0.03199667567006026
2021-01-15,HC,HIGH_CONTINUE,-0.03760330578512394,0.045247933884297487
2021-01-18,HC,HIGH_CONTINUE,-0.04037906880922948,0.06571899464359299
2021-01-27,HC,HIGH_CONTINUE,-0.043924466338259416,0.10365353037766822
2021-02-08,HC,HIGH_CONTINUE,0.01266081274249542,0.10659587502552581
2021-02-09,HC,HIGH_CONTINUE,-0.0016106301590497196,0.0910006039863096
2021-02-10,HC,HIGH_CONTINUE,0.016535591853196197,0.09276063722524697
2021-02-18,HC,HIGH_CONTINUE,-0.0035580154180667733,0.07116030836133613
2021-02-19,HC,HIGH_CONTINUE,0.02162269390993843,0.07498512199960317
2021-02-22,HC,HIGH_CONTINUE,-0.00444616276821963,0.0531606417939301
2021-02-23,HC,HIGH_CONTINUE,0.0033009708737863352,0.06388349514563108
2021-02-24,HC,HIGH_CONTINUE,0.00038707180181929424,0.06676988581381837
2021-02-25,HC,HIGH_CONTINUE,-0.01711351968054764,0.04810800532420623
2021-02-26,HC,HIGH_CONTINUE,-0.013172966781214157,0.05880106911034755
2021-03-01,HC,HIGH_CONTINUE,-0.004429892141756597,0.0936055469953776
2021-03-02,HC,HIGH_CONTINUE,-0.01692658805629521,0.08843666793457583
2021-03-03,HC,HIGH_CONTINUE,-0.0386832806397619,0.06639389994420686
2021-03-04,HC,HIGH_CONTINUE,-0.036892118501956395,0.08403204769890071
2021-03-05,HC,HIGH_CONTINUE,-0.011474469305794655,0.12966150315547909
2021-03-08,HC,HIGH_CONTINUE,-0.02746942615239889,0.11326434619002823
2021-03-09,HC,HIGH_CONTINUE,-0.0003867723844517279,0.14426609940050272
2021-03-10,HC,HIGH_CONTINUE,0.020700328883729968,0.14470884116850447
2021-03-11,HC,HIGH_CONTINUE,0.0011372251705836778,0.12149355572403331
2021-03-12,HC,HIGH_CONTINUE,-0.011971567527123028,0.10680882903105116
2021-03-15,HC,HIGH_CONTINUE,-0.02528141723565236,0.09189887433105737
2021-03-16,HC,HIGH_CONTINUE,0.010034078000757285,0.12021961378265811
2021-03-17,HC,HIGH_CONTINUE,0.003936269915651325,0.10909090909090913
2021-03-18,HC,HIGH_CONTINUE,0.003920836445108211,0.10474234503360713
2021-03-19,HC,HIGH_CONTINUE,0.013204389064534139,0.1004277478147666
2021-03-22,HC,HIGH_CONTINUE,0.005690161527165838,0.08608663729809107
2021-03-23,HC,HIGH_CONTINUE,0.0003650301149844548,0.08176674575652498
2021-03-24,HC,HIGH_CONTINUE,-0.005624092888243837,0.08762699564586351
2021-03-25,HC,HIGH_CONTINUE,0.01185914979018432,0.10071154898741108
2021-03-26,HC,HIGH_CONTINUE,0.02380093761269375,0.11431662459430214
2021-03-29,HC,HIGH_CONTINUE,0.005283550545966964,0.09105318774216276
2021-03-30,HC,HIGH_CONTINUE,-0.0026210029704700766,0.08247422680412364
2021-03-31,HC,HIGH_CONTINUE,-0.004534356470177858,0.08650156958493205
2021-04-01,HC,HIGH_CONTINUE,-0.01890684083877625,0.07081471295978004
2021-04-02,HC,HIGH_CONTINUE,-0.03368884374470971,0.07973590655154905
2021-04-06,HC,HIGH_CONTINUE,-0.03532195369274971,0.08872739563968235
2021-04-07,HC,HIGH_CONTINUE,-0.028921401837359695,0.15311330384484512
2021-04-08,HC,HIGH_CONTINUE,-0.02277007361753125,0.19551446670090744
2021-04-09,HC,HIGH_CONTINUE,-0.017725004302185488,0.226294957838582
2021-04-12,HC,HIGH_CONTINUE,0.018395234758234125,0.24842326559215144
2021-04-13,HC,HIGH_CONTINUE,-0.005644885391720811,0.21895313034553543
2021-04-14,HC,HIGH_CONTINUE,-0.008189728715236266,0.21583347551612353
2021-04-15,HC,HIGH_CONTINUE,-0.0039410555174776984,0.22104180945853313
2021-04-16,HC,HIGH_CONTINUE,-0.007342896174863389,0.21687158469945356
2021-04-19,HC,HIGH_CONTINUE,0.010149664544985448,0.2258730431790814
2021-04-20,HC,HIGH_CONTINUE,0.009366485013623915,0.21355585831062673
2021-04-21,HC,HIGH_CONTINUE,-0.028344862493673073,0.2022945841066306
2021-04-22,HC,HIGH_CONTINUE,-0.04520433694745618,0.18865721434528782
2021-04-23,HC,HIGH_CONTINUE,-0.09497762307309798,0.18117023039946956
2021-07-07,HC,HIGH_CONTINUE,-0.025760747061664757,0.06456287232329738
2021-07-08,HC,HIGH_CONTINUE,-0.02292911351525917,0.06765703213305341
2021-07-09,HC,HIGH_CONTINUE,-0.029977556909265846,0.05995511381853169
2021-07-12,HC,HIGH_CONTINUE,-0.03508212406314781,0.05437729229787913
2021-07-13,HC,HIGH_CONTINUE,-0.04104595879556261,0.04786053882725838
2021-07-14,HC,HIGH_CONTINUE,-0.06069543619993789,0.026389320086929624
2021-07-15,HC,HIGH_CONTINUE,-0.05526932084309133,0.032318501170960134
2021-07-16,HC,HIGH_CONTINUE,-0.0537920250195465,0.03393275996872558
2021-07-19,HC,HIGH_CONTINUE,-0.049929345266132796,0.03815355628827133
2021-07-20,HC,HIGH_CONTINUE,-0.05615348619560134,0.031352363125877414
2021-07-22,HC,HIGH_CONTINUE,-0.07856025039123626,0.03474178403755879
2021-07-23,HC,HIGH_CONTINUE,-0.08157853688972083,0.031352363125877414
2021-07-26,HC,HIGH_CONTINUE,-0.08471941551375717,0.027825275921032233
2021-10-25,HC,LOW_CONTINUE,-0.1491459764042965,0.009860891001936878
2021-10-27,HC,LOW_CONTINUE,-0.1263785933827518,0.005604773097089177
2021-10-28,HC,LOW_CONTINUE,-0.13124775260697585,-0.010787486515641875
2021-10-29,HC,LOW_CONTINUE,-0.12177390039985458,-0.03217011995637953
2021-11-01,HC,LOW_CONTINUE,-0.09258215962441319,-0.008262910798122025
2021-11-02,HC,LOW_CONTINUE,-0.052549019607843084,0.03549019607843129
2021-11-03,HC,LOW_CONTINUE,-0.08502177617875406,-0.011740200719560723
2021-11-04,HC,LOW_CONTINUE,-0.05495795032270678,0.02073146880500687
2021-11-05,HC,LOW_CONTINUE,-0.04656669297553273,0.03946329913180735
2021-11-08,HC,LOW_CONTINUE,-0.045625123444598015,0.04048982816511959
2021-11-09,HC,LOW_CONTINUE,-0.033793241351729675,0.06658668266346734
2021-11-10,HC,LOW_CONTINUE,-0.026199113260781948,0.07496977025392981
2021-11-11,HC,LOW_CONTINUE,-0.06987487969201156,0.026756496631376248
2021-11-12,HC,LOW_CONTINUE,-0.04240982956797468,0.057074910820451796
2021-11-15,HC,LOW_CONTINUE,-0.020275750202757514,0.08150851581508523
2021-11-16,HC,LOW_CONTINUE,-0.007802874743326527,0.09527720739219703
2021-11-17,HC,LOW_CONTINUE,-0.023641139624166474,0.0777934936350777
2021-11-19,HC,LOW_CONTINUE,-0.011688835147118048,0.0920999596936718
2021-11-26,HC,LOW_CONTINUE,-0.001785360047609652,0.07498512199960317
2022-04-15,HC,HIGH_CONTINUE,-0.08811613774476701,0.004220121539500354
2022-06-17,HC,LOW_CONTINUE,-0.1693377099826221,-0.007916586213554733
2022-06-20,HC,LOW_CONTINUE,-0.13020622725434694,0.03881924787707236
2022-06-21,HC,LOW_CONTINUE,-0.1425154474785728,0.024117998804066065
2022-06-22,HC,LOW_CONTINUE,-0.12578744157691524,0.04409672830725464
2022-06-23,HC,LOW_CONTINUE,-0.14148872480542807,0.025344242666134553
2022-06-24,HC,LOW_CONTINUE,-0.13562386980108498,0.03234880450070321
2022-06-27,HC,LOW_CONTINUE,-0.15064165844027644,0.014412635735439272
2022-06-28,HC,LOW_CONTINUE,-0.16058536585365857,0.002536585365853661
2022-06-29,HC,LOW_CONTINUE,-0.1577916992952232,0.00587314017227869
2022-06-30,HC,LOW_CONTINUE,-0.16270922537952515,-0.019657454262358875
2022-07-01,HC,LOW_CONTINUE,-0.14592019058963668,-0.009728012705975786
2022-07-04,HC,LOW_CONTINUE,-0.124185667752443,0.015472312703582958
2022-07-05,HC,LOW_CONTINUE,-0.13753007217321567,-0.004811547714514863
2022-07-06,HC,LOW_CONTINUE,-0.13336019339242544,-0.006446414182111226
2022-07-07,HC,LOW_CONTINUE,-0.12702922077922074,0.0008116883116882079
2022-07-08,HC,LOW_CONTINUE,-0.12773722627737227,-0.031021897810219023
2022-07-11,HC,LOW_CONTINUE,-0.09905759162303662,0.010471204188481575
2022-07-12,HC,LOW_CONTINUE,-0.07324429125376997,0.0394226626454115
2022-07-13,HC,LOW_CONTINUE,-0.07344389403402973,0.03919879388326519
2022-07-14,HC,LOW_CONTINUE,-0.047808764940239,0.06795042054006206
2022-07-18,HC,LOW_CONTINUE,-0.006650410108623328,0.06960762580359114
2022-07-20,HC,LOW_CONTINUE,-0.00241917747965692,0.061139212667693066
2022-07-25,HC,LOW_CONTINUE,-0.006545930613135464,0.05280384027929297
2022-07-26,HC,LOW_CONTINUE,-0.010217391304347845,0.048913043478260976
2022-07-27,HC,LOW_CONTINUE,-0.010217391304347845,0.048913043478260976
2022-08-17,HC,LOW_CONTINUE,-0.01684301446771752,0.03368602893543504
2022-08-22,HC,LOW_CONTINUE,-0.0062648520198747,0.03413264203931732
2022-08-30,HC,LOW_CONTINUE,-0.002385599653003667,0.03751897636087609
2022-10-17,HC,LOW_CONTINUE,-0.050348735832606795,0.013731473408892692
2022-10-18,HC,LOW_CONTINUE,-0.05076252723311547,0.019607843137254832
2022-10-19,HC,LOW_CONTINUE,-0.04556407447973709,0.03176341730558607
2022-10-20,HC,LOW_CONTINUE,-0.03435283687943258,0.0438829787234043
2022-10-21,HC,LOW_CONTINUE,-0.04262799384750604,0.034937376400790976
2022-10-24,HC,LOW_CONTINUE,-0.04367866549604915,0.03380158033362601
2022-10-25,HC,LOW_CONTINUE,-0.03670130444395314,0.04134424054830865
2022-10-26,HC,LOW_CONTINUE,-0.0375524629997791,0.04042412193505629
2022-10-27,HC,LOW_CONTINUE,-0.03478068232166598,0.04342046964997781
2022-10-28,HC,LOW_CONTINUE,-0.016478555304740405,0.06884875846501126
2022-12-09,HC,HIGH_CONTINUE,-0.01007861318282599,0.027212255593630275
2022-12-12,HC,HIGH_CONTINUE,-0.011075312122432512,0.02617801047120416
2022-12-13,HC,HIGH_CONTINUE,-0.010278113663845234,0.03244659411527606
2022-12-14,HC,HIGH_CONTINUE,-0.01760352070414084,0.024804960992198533
2022-12-15,HC,HIGH_CONTINUE,-0.0330773774365033,0.01043512502461108
2022-12-16,HC,HIGH_CONTINUE,-0.0246276067527309,0.0192651439920557
2022-12-21,HC,HIGH_CONTINUE,-0.008603441376550669,0.031212484993997647
2022-12-22,HC,HIGH_CONTINUE,0.004036326942482349,0.04016145307769925
2022-12-23,HC,HIGH_CONTINUE,0.000603015075376856,0.03618090452261313
2022-12-26,HC,HIGH_CONTINUE,0.005022097227802336,0.035556448372840554
2022-12-27,HC,HIGH_CONTINUE,-0.003783353245718879,0.02648347272003182
2022-12-28,HC,HIGH_CONTINUE,-0.00399440782903937,0.02955861793489123
2022-12-29,HC,HIGH_CONTINUE,-0.006573705179282907,0.02689243027888444
2022-12-30,HC,HIGH_CONTINUE,-0.016952493593534346,0.016164005519416547
2023-01-03,HC,HIGH_CONTINUE,-0.00835156094651024,0.02505468283953083
2023-01-04,HC,HIGH_CONTINUE,-0.004590818363273463,0.02894211576846306
2023-01-05,HC,HIGH_CONTINUE,-0.003198081151309262,0.030381770937437436
2023-01-06,HC,HIGH_CONTINUE,-0.02138932496075352,0.01157770800627933
2023-01-09,HC,HIGH_CONTINUE,-0.017533490937746254,0.015563435776201784
2023-01-10,HC,HIGH_CONTINUE,-0.02138932496075352,0.01157770800627933
2023-01-11,HC,HIGH_CONTINUE,-0.02654694514932654,0.006246340035135578
2023-01-12,HC,HIGH_CONTINUE,-0.024452269170579077,0.00919405320813782
2023-01-13,HC,HIGH_CONTINUE,-0.02825409197194073,0.0074045206547155296
2023-01-16,HC,HIGH_CONTINUE,-0.015010863124629625,0.025873987754295946
2023-01-17,HC,HIGH_CONTINUE,-0.017920441118550623,0.031311539976368596
2023-01-18,HC,HIGH_CONTINUE,-0.027116660163870487,0.021654311353882072
2023-01-19,HC,HIGH_CONTINUE,-0.03240201785021346,0.016103996895615147
2023-01-20,HC,HIGH_CONTINUE,-0.028064704735918933,0.020658740986162494
2023-01-30,HC,HIGH_CONTINUE,-0.03258971871968963,0.015906886517943697
2023-01-31,HC,HIGH_CONTINUE,-0.019079464988198236,0.03009441384736422
2023-02-09,HC,HIGH_CONTINUE,-0.015324165029469539,0.0475442043222003
2023-02-15,HC,HIGH_CONTINUE,0.0111720893767151,0.05782046256370044
2023-02-16,HC,HIGH_CONTINUE,0.002132196162046851,0.046132971506105847
2023-02-17,HC,HIGH_CONTINUE,0.003868471953578423,0.04390715667311418
2023-02-20,HC,HIGH_CONTINUE,-0.0007701193685021313,0.03908355795148255
2023-02-21,HC,HIGH_CONTINUE,-0.008974603780790513,0.030551842658010253
2023-02-22,HC,HIGH_CONTINUE,-0.004412046806061776,0.035296374448494205
2023-02-23,HC,HIGH_CONTINUE,-0.012272291466922325,0.03489932885906044
2023-02-24,HC,HIGH_CONTINUE,-0.014351320321469574,0.03272101033295072
2023-02-27,HC,HIGH_CONTINUE,-0.01075475321682351,0.03648934127136538
2023-02-28,HC,HIGH_CONTINUE,-0.007514450867052047,0.03988439306358371
2023-03-01,HC,HIGH_CONTINUE,-0.015857852502865866,0.031142529614061942
2023-03-02,HC,HIGH_CONTINUE,-0.018857142857142906,0.028000000000000025
2023-03-03,HC,HIGH_CONTINUE,-0.028296547821165863,0.018109790605546072
2023-03-06,HC,HIGH_CONTINUE,-0.027402473834443386,0.027021883920076206
2023-03-07,HC,HIGH_CONTINUE,-0.039446235539541075,0.023516025033187837
2023-03-08,HC,HIGH_CONTINUE,-0.044014418516410525,0.0239043824701195
2023-03-09,HC,HIGH_CONTINUE,-0.054951237809452325,0.012190547636909299
2023-03-10,HC,HIGH_CONTINUE,-0.057829515583927904,0.013330829891100349
2023-03-13,HC,HIGH_CONTINUE,-0.06884394136203376,0.0014845054741139396
2023-03-16,HC,HIGH_CONTINUE,-0.05114503816793892,0.00935114503816803
2023-05-04,HC,LOW_CONTINUE,-0.028003420265070522,0.031851218469431286
2023-05-11,HC,LOW_CONTINUE,-0.02592116538131961,0.0261353898886032
2023-05-12,HC,LOW_CONTINUE,-0.023620356452651925,0.03886622289027275
2023-05-16,HC,LOW_CONTINUE,-0.03726445056108407,0.029642176582680424
2023-05-19,HC,LOW_CONTINUE,-0.04010977411864047,0.0373654211526282
2023-05-22,HC,LOW_CONTINUE,-0.024667524667524643,0.054054054054053946
2023-05-23,HC,LOW_CONTINUE,-0.02550364337762534,0.053150450064294974
2023-05-24,HC,LOW_CONTINUE,-0.004161191414805088,0.07621550591327209
2023-05-26,HC,LOW_CONTINUE,-0.007357714780350522,0.0634061891365505
2023-05-29,HC,LOW_CONTINUE,-0.009715025906735786,0.060880829015544036
2023-11-08,HC,HIGH_CONTINUE,0.0021991203518592073,0.023790483806477303
2023-11-09,HC,HIGH_CONTINUE,-0.0003988035892322772,0.032901296111665035
2023-11-10,HC,HIGH_CONTINUE,-0.006736675252625335,0.03328710124826628
2023-11-13,HC,HIGH_CONTINUE,-0.0021894904458599207,0.03801751592356695
2023-11-14,HC,HIGH_CONTINUE,0.004787552363854086,0.04149212048673445
2023-11-15,HC,HIGH_CONTINUE,-0.0049387593836428545,0.03141050967996839
2023-11-16,HC,HIGH_CONTINUE,-0.014285714285714235,0.021722113502935514
2023-11-17,HC,HIGH_CONTINUE,-0.007292077256602303,0.028971225857311822
2023-11-20,HC,HIGH_CONTINUE,-0.014092777451556127,0.021922098257976197
2023-11-21,HC,HIGH_CONTINUE,-0.008269344359125852,0.027958259499901494
2023-11-22,HC,HIGH_CONTINUE,-0.016403046280023426,0.01952743604764695
2023-11-23,HC,HIGH_CONTINUE,-0.0076832151300236795,0.0285657998423956
2023-11-24,HC,HIGH_CONTINUE,-0.015441751368256429,0.02052384675527752
2023-11-27,HC,HIGH_CONTINUE,-0.01563416064100054,0.020324408833300778
2023-11-28,HC,HIGH_CONTINUE,-0.007487684729064026,0.02876847290640394
2023-12-01,HC,HIGH_CONTINUE,-0.00982897582071951,0.026341655199528136
2023-12-06,HC,HIGH_CONTINUE,-0.0007852375343541107,0.025912838633686652
2023-12-07,HC,HIGH_CONTINUE,-0.01737451737451734,0.008880308880308885
2023-12-08,HC,HIGH_CONTINUE,-0.023969319271332723,0.0021093000958771757
2023-12-11,HC,HIGH_CONTINUE,-0.018889745566692318,0.007324595219737828
2023-12-12,HC,HIGH_CONTINUE,-0.028921662516759206,0.0009576709442635778
2023-12-13,HC,HIGH_CONTINUE,-0.010538641686182681,0.01990632318501162
2023-12-14,HC,HIGH_CONTINUE,-0.008409935458634887,0.02210052806571494
2023-12-20,HC,HIGH_CONTINUE,-0.012685402029664283,0.01990632318501162
2023-12-21,HC,HIGH_CONTINUE,-0.020143327522758048,0.01220220801859373
2023-12-22,HC,HIGH_CONTINUE,-0.02448900887003469,0.007713073659853409
2023-12-25,HC,HIGH_CONTINUE,-0.026366435719784476,0.005773672055427337
2023-12-26,HC,HIGH_CONTINUE,-0.027302441838108038,0.004806767929244282
2023-12-27,HC,HIGH_CONTINUE,-0.027676340572746483,0.0044205266192580694
2023-12-28,HC,HIGH_CONTINUE,-0.019953506392870968,0.012398295234405277
2023-12-29,HC,HIGH_CONTINUE,-0.02335907335907339,0.008880308880308885
2024-01-02,HC,HIGH_CONTINUE,-0.02935533384497313,0.0026861089792786785
2024-01-25,HC,HIGH_CONTINUE,-0.04357931435212081,0.0009684292078249168
2024-03-14,HC,LOW_CONTINUE,-0.015942941053073256,0.026431718061673992
2024-03-15,HC,LOW_CONTINUE,-0.014081546868432104,0.028373266078184134
2024-03-18,HC,LOW_CONTINUE,-0.020872469213107925,0.03109997912753082
2024-03-26,HC,LOW_CONTINUE,-0.022911893355550883,0.03166007081857947
2024-03-27,HC,LOW_CONTINUE,-0.01923478988082794,0.03554254651892119
2024-03-28,HC,LOW_CONTINUE,-0.014081546868432104,0.040983606557376984
